source_type,category,subcategory,CO2_Mg,CH4_Mg,N2O_Mg,CN_Mg,notes,CO2_GgCO2e,CH4_GgCO2e,N2O_GgCO2e,total_GgCO2e,HFC_PFC_SF6_GgCO2e,hfc_data_gap,biogenic_co2,ipcc_sector,in_S,f_frac_central,f_frac_low,f_frac_high,e_frac_central,e_frac_low,e_frac_high,scope_note,S_F_E_central,S_E_only_central,S_F_only_central,S_only_central,F_only_central,F_E_only_central,E_only_central,uncovered_central,S_F_E_low,S_E_only_low,S_F_only_low,S_only_low,F_only_low,F_E_only_low,E_only_low,uncovered_low,S_F_E_high,S_E_only_high,S_F_only_high,S_only_high,F_only_high,F_E_only_high,E_only_high,uncovered_high,year,scenario,S_F_E_computed,S_E_only_computed,S_F_only_computed,S_only_computed,F_only_computed,F_E_only_computed,E_only_computed,uncovered_computed
MOBILE,Camioneta_particular,,415846.8,39.4,30.4,4.6,Annex IV; private vans,415.8468,1.1032,8.056,400.1953426754511,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Camioneta_particular: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,400.1953426754511,0.0,0.0,0.0
MOBILE,Camioneta_particular,,415846.8,39.4,30.4,4.6,Annex IV; private vans,415.8468,1.1032,8.056,605.9569314749473,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Camioneta_particular: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,605.9569314749473,0.0,0.0,0.0
MOBILE,Camioneta_transp_publico,,32655.0,1.5,0.4,0.1,Annex IV,32.655,0.042,0.106,38.64025899354946,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Camioneta_transp_publico: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,38.64025899354946,0.0,0.0,0.0
MOBILE,Camioneta_transp_publico,,32655.0,1.5,0.4,0.1,Annex IV,32.655,0.042,0.106,31.043269281620372,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Camioneta_transp_publico: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,31.043269281620372,0.0,0.0,0.0
MOBILE,Camioneta_transp_publico,,32655.0,1.5,0.4,0.1,Annex IV,32.655,0.042,0.106,45.407023661374005,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Camioneta_transp_publico: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,45.407023661374005,0.0,0.0,0.0
MOBILE,Camioneta_transp_publico,,32655.0,1.5,0.4,0.1,Annex IV,32.655,0.042,0.106,39.2198628784527,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Camioneta_transp_publico: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,39.2198628784527,0.0,0.0,0.0
MOBILE,Camioneta_transp_publico,,32655.0,1.5,0.4,0.1,Annex IV,32.655,0.042,0.106,30.888052935212272,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Camioneta_transp_publico: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,30.888052935212272,0.0,0.0,0.0
MOBILE,Camioneta_transp_publico,,32655.0,1.5,0.4,0.1,Annex IV,32.655,0.042,0.106,46.76923437121523,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Camioneta_transp_publico: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.803000000000004,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,46.76923437121523,0.0,0.0,0.0
MOBILE,Pickup,,328349.8,52.3,45.2,15.7,Annex IV,328.3498,1.4644,11.978000000000002,402.61375880178815,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Pickup: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,402.61375880178815,0.0,0.0,0.0
MOBILE,Pickup,,328349.8,52.3,45.2,15.7,Annex IV,328.3498,1.4644,11.978000000000002,323.4566138145123,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Pickup: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,323.4566138145123,0.0,0.0,0.0
MOBILE,Pickup,,328349.8,52.3,45.2,15.7,Annex IV,328.3498,1.4644,11.978000000000002,473.120339989424,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Pickup: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,473.120339989424,0.0,0.0,0.0
MOBILE,Pickup,,328349.8,52.3,45.2,15.7,Annex IV,328.3498,1.4644,11.978000000000002,408.65296518381496,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Pickup: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,408.65296518381496,0.0,0.0,0.0
MOBILE,Pickup,,328349.8,52.3,45.2,15.7,Annex IV,328.3498,1.4644,11.978000000000002,321.8393307454397,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Pickup: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,321.8393307454397,0.0,0.0,0.0
MOBILE,Pickup,,328349.8,52.3,45.2,15.7,Annex IV,328.3498,1.4644,11.978000000000002,487.3139501891067,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Pickup: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.79220000000004,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,487.3139501891067,0.0,0.0,0.0
MOBILE,Autobus,,108302.9,6.3,0.4,52.0,Annex IV,108.3029,0.1764,0.106,127.90793875231735,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Autobus: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,127.90793875231735,0.0,0.0,0.0
MOBILE,Autobus,,108302.9,6.3,0.4,52.0,Annex IV,108.3029,0.1764,0.106,102.76019595541665,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Autobus: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,102.76019595541665,0.0,0.0,0.0
MOBILE,Autobus,,108302.9,6.3,0.4,52.0,Annex IV,108.3029,0.1764,0.106,150.30745012277518,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Autobus: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,150.30745012277518,0.0,0.0,0.0
MOBILE,Autobus,,108302.9,6.3,0.4,52.0,Annex IV,108.3029,0.1764,0.106,129.8265578336021,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Autobus: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,129.8265578336021,0.0,0.0,0.0
MOBILE,Autobus,,108302.9,6.3,0.4,52.0,Annex IV,108.3029,0.1764,0.106,102.24639497563956,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Autobus: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,102.24639497563956,0.0,0.0,0.0
MOBILE,Autobus,,108302.9,6.3,0.4,52.0,Annex IV,108.3029,0.1764,0.106,154.81667362645842,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Autobus: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5853,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,154.81667362645842,0.0,0.0,0.0
MOBILE,Veh_menos_3_8ton,,177169.4,17.2,10.7,3.8,Annex IV; vehicles <3.8t,177.1694,0.4816,2.8355,212.60388089014006,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Veh_menos_3_8ton: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,212.60388089014006,0.0,0.0,0.0
MOBILE,Veh_menos_3_8ton,,177169.4,17.2,10.7,3.8,Annex IV; vehicles <3.8t,177.1694,0.4816,2.8355,170.80422586949896,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Veh_menos_3_8ton: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,170.80422586949896,0.0,0.0,0.0
MOBILE,Veh_menos_3_8ton,,177169.4,17.2,10.7,3.8,Annex IV; vehicles <3.8t,177.1694,0.4816,2.8355,249.8355265085077,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Veh_menos_3_8ton: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,249.8355265085077,0.0,0.0,0.0
MOBILE,Veh_menos_3_8ton,,177169.4,17.2,10.7,3.8,Annex IV; vehicles <3.8t,177.1694,0.4816,2.8355,215.79293910349216,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Veh_menos_3_8ton: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,215.79293910349216,0.0,0.0,0.0
MOBILE,Veh_menos_3_8ton,,177169.4,17.2,10.7,3.8,Annex IV; vehicles <3.8t,177.1694,0.4816,2.8355,169.9502047401515,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Veh_menos_3_8ton: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,169.9502047401515,0.0,0.0,0.0
MOBILE,Veh_menos_3_8ton,,177169.4,17.2,10.7,3.8,Annex IV; vehicles <3.8t,177.1694,0.4816,2.8355,257.33059230376296,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Veh_menos_3_8ton: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4865,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,257.33059230376296,0.0,0.0,0.0
MOBILE,Veh_mas_3_8ton,,119635.3,25.6,0.7,28.5,Annex IV,119.6353,0.7168,0.1855,141.98713783680964,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Veh_mas_3_8ton: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,141.98713783680964,0.0,0.0,0.0
MOBILE,Veh_mas_3_8ton,,119635.3,25.6,0.7,28.5,Annex IV,119.6353,0.7168,0.1855,114.07130979972086,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Veh_mas_3_8ton: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,114.07130979972086,0.0,0.0,0.0
MOBILE,Veh_mas_3_8ton,,119635.3,25.6,0.7,28.5,Annex IV,119.6353,0.7168,0.1855,166.85222861583497,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Veh_mas_3_8ton: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,166.85222861583497,0.0,0.0,0.0
MOBILE,Veh_mas_3_8ton,,119635.3,25.6,0.7,28.5,Annex IV,119.6353,0.7168,0.1855,144.1169449043618,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Veh_mas_3_8ton: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,144.1169449043618,0.0,0.0,0.0
MOBILE,Veh_mas_3_8ton,,119635.3,25.6,0.7,28.5,Annex IV,119.6353,0.7168,0.1855,113.50095325072225,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Veh_mas_3_8ton: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,113.50095325072225,0.0,0.0,0.0
MOBILE,Veh_mas_3_8ton,,119635.3,25.6,0.7,28.5,Annex IV,119.6353,0.7168,0.1855,171.85779547431002,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Veh_mas_3_8ton: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5376,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,171.85779547431002,0.0,0.0,0.0
MOBILE,Tractocamion,,167006.9,45.2,0.6,33.9,Annex IV; heavy trucks,167.0069,1.2656,0.1589999999999999,198.4037064497767,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Tractocamion: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,198.4037064497767,0.0,0.0,0.0
MOBILE,Tractocamion,,167006.9,45.2,0.6,33.9,Annex IV; heavy trucks,167.0069,1.2656,0.1589999999999999,159.39592140984792,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Tractocamion: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,159.39592140984792,0.0,0.0,0.0
MOBILE,Tractocamion,,167006.9,45.2,0.6,33.9,Annex IV; heavy trucks,167.0069,1.2656,0.1589999999999999,233.14858719692452,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Tractocamion: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,233.14858719692452,0.0,0.0,0.0
MOBILE,Tractocamion,,167006.9,45.2,0.6,33.9,Annex IV; heavy trucks,167.0069,1.2656,0.1589999999999999,201.37976204652335,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Tractocamion: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,201.37976204652335,0.0,0.0,0.0
MOBILE,Tractocamion,,167006.9,45.2,0.6,33.9,Annex IV; heavy trucks,167.0069,1.2656,0.1589999999999999,158.59894180279866,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Tractocamion: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,158.59894180279866,0.0,0.0,0.0
MOBILE,Tractocamion,,167006.9,45.2,0.6,33.9,Annex IV; heavy trucks,167.0069,1.2656,0.1589999999999999,240.14304481283224,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Tractocamion: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4315,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,240.14304481283224,0.0,0.0,0.0
MOBILE,Autobus_publico_municipal,,105913.1,10.1,0.2,45.8,Annex IV,105.9131,0.2828,0.053,125.15577885497477,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Autobus_publico_municipal: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,125.15577885497477,0.0,0.0,0.0
MOBILE,Autobus_publico_municipal,,105913.1,10.1,0.2,45.8,Annex IV,105.9131,0.2828,0.053,100.54913311514052,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Autobus_publico_municipal: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,100.54913311514052,0.0,0.0,0.0
MOBILE,Autobus_publico_municipal,,105913.1,10.1,0.2,45.8,Annex IV,105.9131,0.2828,0.053,147.0733261072146,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Autobus_publico_municipal: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,147.0733261072146,0.0,0.0,0.0
MOBILE,Autobus_publico_municipal,,105913.1,10.1,0.2,45.8,Annex IV,105.9131,0.2828,0.053,127.03311553779938,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Autobus_publico_municipal: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,127.03311553779938,0.0,0.0,0.0
MOBILE,Autobus_publico_municipal,,105913.1,10.1,0.2,45.8,Annex IV,105.9131,0.2828,0.053,100.04638744956482,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Autobus_publico_municipal: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,100.04638744956482,0.0,0.0,0.0
MOBILE,Autobus_publico_municipal,,105913.1,10.1,0.2,45.8,Annex IV,105.9131,0.2828,0.053,151.48552589043103,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Autobus_publico_municipal: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2489,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,151.48552589043103,0.0,0.0,0.0
MOBILE,Motocicleta,,159168.4,23.9,1.9,1.9,Annex IV; motorcycles,159.1684,0.6691999999999999,0.5035,188.87362836663146,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Motocicleta: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,188.87362836663146,0.0,0.0,0.0
MOBILE,Motocicleta,,159168.4,23.9,1.9,1.9,Annex IV; motorcycles,159.1684,0.6691999999999999,0.5035,151.73953431732522,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Motocicleta: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,151.73953431732522,0.0,0.0,0.0
MOBILE,Motocicleta,,159168.4,23.9,1.9,1.9,Annex IV; motorcycles,159.1684,0.6691999999999999,0.5035,221.94958148921543,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Motocicleta: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,221.94958148921543,0.0,0.0,0.0
MOBILE,Motocicleta,,159168.4,23.9,1.9,1.9,Annex IV; motorcycles,159.1684,0.6691999999999999,0.5035,191.70673279213094,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Motocicleta: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,191.70673279213094,0.0,0.0,0.0
